FIPS,T2,Q2,U10,V10,SWDOWN,GLW
28149,307.89,0.01188,-1.7,-2.39,980.46,411.3
28151,308.16,0.01122,-1.56,-2.94,981.21,407.66
28153,305.26,0.01458,-0.4,-3.19,968.95,413.02
28155,306.47,0.01262,-0.24,-2.57,969.55,408.36
28157,306.74,0.01319,-1.97,-3.15,984.3,412.7
28159,306.61,0.01252,-0.45,-2.45,969.02,410.69
28161,307.29,0.01179,-0.16,-2.62,969.98,409.53
28163,307.26,0.01216,-0.48,-2.93,976.75,410.56
29001,303.8,0.00955,-0.51,0.65,957.02,370.45
29003,306.45,0.00793,0.21,2.21,961.45,383.94
29005,305.73,0.00788,0.45,2.85,957.98,382.92
29007,303.59,0.01028,-0.95,-1.07,945.21,375.83
29009,307.17,0.00795,-1.45,0.63,983.31,380.64
29011,308.16,0.00656,-1.71,-0.8,549.75,410.83
29013,307.51,0.00765,-0.18,0.79,970.51,386.05
29015,306.13,0.0081,-0.62,0.83,797.47,392.82
29017,305.05,0.01046,1.39,-2.91,977.83,375.02
29019,305.36,0.00832,-1.18,-0.79,835.78,393.34
29021,306.87,0.00714,0.32,2.01,965.13,381.96
29023,306.12,0.0111,0.99,-2.73,979.99,385.49
29025,307.07,0.00712,-0.76,1.32,965.13,380.03
29027,305.29,0.00849,-1.39,-1.19,917.41,380.79
29029,306.11,0.00723,-0.98,-0.29,931.38,377.51
29031,304.78,0.01109,1.29,-3.38,975.69,377.61
29033,306.47,0.00769,-0.97,0.78,967.95,377.51
29035,305.83,0.01034,0.67,-2.35,982.94,376.93
29037,307.57,0.00726,0.14,0.95,970.9,383.81
29039,306.0,0.00804,-0.95,-0.4,573.08,407.92
29041,305.49,0.00896,-0.71,0.54,964.42,377.35
29043,305.67,0.0079,-1.08,-0.48,650.34,396.48
29045,303.46,0.01013,-0.14,-0.44,943.64,374.97
29047,307.15,0.00681,-0.03,1.97,967.38,380.39
29049,307.13,0.00683,0.06,1.85,965.26,381.05
29051,306.01,0.0083,-1.34,-0.63,918.13,382.47
29053,306.28,0.00777,-1.71,-0.83,924.38,386.21
29055,305.23,0.00865,0.07,-2.02,981.99,365.62
29057,307.15,0.00684,-1.52,-1.35,545.05,406.64
29059,306.13,0.00709,-1.41,-0.8,857.27,384.31
29061,305.87,0.00754,-0.94,1.03,964.12,375.34
29063,307.0,0.00732,-0.19,1.75,961.57,382.81
29065,304.9,0.0087,0.2,-2.11,984.34,365.15
29067,305.35,0.00845,-0.3,-1.28,809.09,384.77
29069,306.49,0.01099,1.06,-3.3,980.71,389.01
29071,305.01,0.00918,0.06,-1.92,948.46,373.12
29073,305.19,0.0088,-0.66,-1.6,974.94,368.09
29075,305.93,0.00808,-0.51,2.13,959.3,380.29
29077,306.36,0.00701,-1.5,-0.75,630.61,398.78
29079,304.82,0.00839,0.39,2.1,961.45,371.95
29081,305.43,0.00727,0.27,2.72,961.71,371.54
29083,307.34,0.00778,-0.5,1.19,966.75,383.91
29085,306.05,0.00722,-1.19,-0.24,762.89,393.54
29087,306.31,0.00782,0.17,1.92,960.0,385.16
29089,305.56,0.00864,-1.27,-0.07,903.67,389.19
29091,306.29,0.00886,0.4,-2.08,984.03,376.34
29093,304.48,0.0095,0.72,-2.47,975.86,367.28
29095,307.08,0.00711,-0.06,0.8,968.82,381.53
29097,309.36,0.00653,-1.04,-0.5,809.83,401.74
29099,304.77,0.00987,0.92,-2.3,754.99,395.88
29101,307.68,0.00708,-0.28,0.46,971.33,381.79
29103,303.48,0.00978,-0.77,-0.04,952.88,370.01
29105,305.45,0.00743,-0.86,-1.11,856.58,383.56
29107,307.4,0.00709,-0.55,0.22,969.54,381.45
29109,308.2,0.00647,-1.56,-0.66,755.46,397.89
29111,303.72,0.00978,-0.64,-1.02,875.22,384.4
29113,304.36,0.01004,-0.17,-2.27,892.75,387.84
29115,304.22,0.00967,0.14,0.98,960.92,374.24
29117,305.49,0.00786,-0.73,0.51,966.14,373.19
29119,308.42,0.00814,-0.69,1.14,986.29,387.19
29121,304.52,0.00941,-0.74,0.26,959.05,373.88
29123,304.55,0.00991,1.2,-2.79,981.47,368.25
29125,305.78,0.00794,-0.82,-1.24,978.14,368.81
29127,303.77,0.00965,-1.25,-1.05,737.41,396.09
29129,305.52,0.00843,1.18,2.33,955.83,377.25
29131,306.53,0.00724,-1.34,-0.51,977.42,371.71
29133,306.1,0.01116,1.3,-3.69,974.41,387.09
29135,306.72,0.0077,-1.53,-0.89,924.42,384.26
29137,303.99,0.01005,-1.06,-0.53,959.95,372.62
29139,304.07,0.01014,-0.38,-1.91,952.01,374.71
29141,306.74,0.00767,-0.84,0.07,958.61,379.95
29143,306.38,0.01074,1.69,-3.44,976.78,387.62
29145,309.23,0.00721,-0.58,0.31,971.48,389.71
29147,305.76,0.00809,0.62,2.68,958.85,381.16
29149,306.52,0.00951,0.29,-2.07,983.75,379.81
29151,305.77,0.00815,-0.93,-1.34,973.78,369.93
29153,306.16,0.00896,-0.07,-1.4,889.61,386.33
29155,306.75,0.01093,1.18,-3.48,978.78,390.98
29157,304.65,0.01041,1.89,-3.7,979.51,368.83
29159,307.49,0.00691,-1.45,-0.19,958.51,383.15
29161,305.38,0.00834,-0.4,-1.46,980.71,367.53
29163,304.15,0.00965,-0.48,-2.06,745.58,396.37
29165,307.03,0.0069,0.25,2.04,967.7,380.76
29167,306.96,0.0067,-1.44,-0.78,703.18,398.95
29169,305.59,0.00797,-0.71,-1.04,974.58,371.09
29171,304.73,0.00837,-0.41,1.13,956.12,371.56
29173,304.2,0.00955,-1.09,-1.53,781.3,392.26
29175,304.63,0.00936,-1.01,0.25,957.35,375.25
29177,307.22,0.007,-0.75,1.54,967.59,380.14
29179,305.08,0.00934,0.49,-2.38,985.21,367.42
29181,306.36,0.01068,0.71,-2.39,981.36,382.98
29183,304.35,0.00999,0.35,-2.47,838.18,390.18
29185,306.26,0.00829,-0.88,0.63,801.45,396.89
29186,304.49,0.01,1.08,-3.01,960.29,370.81
29187,304.31,0.00985,0.99,-2.64,943.61,372.9
29189,304.79,0.00948,0.69,-3.11,729.93,397.24
29195,306.47,0.00805,-1.3,0.07,953.53,383.27
29197,303.45,0.00948,0.03,0.82,955.0,369.24
29199,303.39,0.00985,-0.42,0.59,954.87,369.84
29201,305.52,0.01115,1.46,-3.56,978.94,380.19
29203,305.69,0.00908,0.4,-2.21,985.29,370.75
29205,304.07,0.00986,-0.93,-0.38,940.75,379.23
29207,305.68,0.01156,1.02,-3.02,977.42,385.77
29209,306.35,0.0088,-1.12,0.09,919.58,386.64
29211,304.98,0.00888,-0.07,1.67,957.14,375.15
29213,305.8,0.00913,-0.21,-0.61,792.26,394.89
29215,305.24,0.00821,-0.24,-1.97,979.27,368.28
29217,307.6,0.00752,-1.64,-0.02,777.15,402.55
29219,304.69,0.00955,-0.31,-2.06,957.61,374.05
29221,304.59,0.00934,0.53,-2.32,883.75,381.3
29223,305.62,0.01026,0.99,-2.62,981.52,375.74
29225,304.94,0.00741,-1.0,-1.08,670.81,390.38
29227,306.22,0.00707,0.46,3.21,959.21,376.84
29229,305.0,0.00723,-0.67,-1.56,803.11,382.56
29510,305.02,0.00974,0.86,-3.49,722.04,399.66
30001,297.27,0.00579,1.54,-1.67,974.82,305.85
30003,297.07,0.00797,-3.53,-1.61,955.12,328.63
30005,294.48,0.00778,1.17,-2.19,846.64,327.46
30007,296.25,0.00814,0.27,-1.23,958.49,311.32
30009,294.86,0.00788,-2.24,-3.59,952.15,317.39
30011,297.07,0.00814,-0.2,-3.66,901.65,340.31
30013,294.67,0.00865,-2.04,-1.47,935.08,318.38
30015,295.76,0.00834,-1.08,-1.88,920.39,330.58
30017,297.67,0.00795,1.34,-2.77,881.28,345.34
30019,295.71,0.00688,3.87,-5.22,928.41,315.76
30021,297.76,0.00788,3.32,-4.49,930.49,333.59
30023,295.6,0.00579,0.57,-1.26,966.46,298.8
30025,297.68,0.00787,3.03,-3.84,935.47,335.02
30027,295.55,0.00837,-0.4,-0.61,925.85,327.89
30029,294.55,0.00931,-0.29,0.66,919.36,318.61
30031,295.66,0.00805,0.61,-1.51,961.83,310.18
30033,296.97,0.00822,1.52,-3.8,926.68,335.26
30035,291.99,0.00844,-1.77,1.63,920.88,307.77
30037,295.16,0.00834,-2.05,1.0,949.6,318.51
30039,296.06,0.00664,0.15,-1.37,959.96,303.45
30041,294.31,0.00764,0.25,-1.11,922.82,317.82
30043,295.64,0.00748,-1.58,-0.46,960.75,306.21
30045,293.56,0.00869,-1.7,-0.09,934.99,314.78
30047,297.02,0.00995,0.4,-1.03,924.41,328.96
30049,293.3,0.00883,-1.57,-0.21,944.57,305.42
30051,293.88,0.00784,-0.7,-1.03,919.75,318.5
30053,296.15,0.00964,-0.82,0.54,910.2,327.08
30055,297.38,0.0077,3.1,-4.08,904.96,335.88
30057,296.46,0.00689,-0.92,-2.11,972.08,307.16
30059,293.59,0.00873,0.35,-0.2,956.45,304.73
30061,297.83,0.00884,-1.06,-0.45,933.76,323.91
30063,297.18,0.00861,-0.54,-0.05,940.57,318.7
30065,296.39,0.00817,-1.86,0.35,940.63,328.53
30067,293.68,0.00767,0.09,-1.62,972.66,297.62
30069,297.34,0.00813,-0.07,-1.24,907.52,339.96
30071,296.28,0.00761,2.04,-3.2,903.34,329.51
30073,293.66,0.00872,-1.89,0.54,918.96,320.37
30075,297.43,0.00798,-1.98,-2.98,863.12,344.96
30077,295.15,0.00834,-0.63,0.08,951.11,307.19
30079,298.21,0.00803,3.57,-4.67,933.23,338.23
30081,298.08,0.0052,0.81,-1.66,962.73,306.57
30083,297.98,0.00733,3.42,-4.5,882.53,340.76
30085,297.47,0.00684,3.41,-4.63,929.73,324.82
30087,297.43,0.00794,-0.85,-1.98,939.13,336.05
30089,297.6,0.00946,-1.33,0.27,922.54,329.75
30091,296.75,0.00683,4.02,-5.32,922.78,322.41
30093,296.51,0.00611,-0.34,-1.25,964.58,305.19
30095,294.52,0.00831,-2.33,-0.8,961.95,312.07
30097,293.74,0.00852,-2.01,0.17,965.07,305.5
30099,293.42,0.00875,-2.12,0.88,926.83,316.18
30101,293.74,0.00797,-1.07,0.18,917.82,318.11
30103,297.31,0.00785,-2.24,-0.66,940.42,335.14
30105,296.41,0.00714,2.97,-4.07,928.74,321.97
30107,294.17,0.0085,-1.99,1.77,954.02,310.8
30109,297.63,0.0079,3.99,-4.55,937.61,332.09
30111,296.95,0.00804,-3.16,-0.53,948.5,329.45
31001,306.16,0.00916,-1.08,4.72,724.36,411.63
31003,301.82,0.01253,3.59,4.52,895.97,387.69
31005,304.2,0.0132,-0.54,-5.04,937.41,391.54
31007,302.26,0.01189,-2.6,-4.76,921.07,380.17
31009,300.23,0.01454,-5.32,2.0,817.08,388.41
31011,299.99,0.0117,2.42,3.66,519.39,396.48
31013,301.83,0.01101,-3.76,-6.18,896.02,375.92
31015,303.5,0.01399,0.6,-0.05,938.62,394.54
31017,302.59,0.01479,-1.61,-0.74,877.71,398.31
31019,305.05,0.00975,-2.61,2.5,540.67,420.19
31021,303.34,0.00984,0.14,4.83,946.71,379.56
31023,301.7,0.00978,0.94,4.88,441.76,401.79
31025,305.84,0.00827,0.77,3.53,748.12,403.01
31027,301.51,0.01263,1.12,4.88,937.01,386.41
31029,306.49,0.01166,-0.66,-0.26,973.07,389.18
31031,302.53,0.01342,-1.22,-6.76,928.8,380.48
31033,303.38,0.0124,-1.48,-5.95,791.9,391.65
31035,306.13,0.00925,-0.98,4.18,745.73,407.69
31037,301.68,0.01028,2.27,5.76,507.04,401.61
31039,302.85,0.01062,2.22,5.92,899.01,385.93
31041,299.52,0.01383,-3.03,-1.09,576.72,398.67
31043,301.22,0.0118,0.46,3.99,907.88,383.34
31045,300.77,0.01163,-4.08,-5.78,893.74,372.81
31047,306.84,0.01032,3.08,2.85,885.99,401.62
31049,305.36,0.01228,-1.71,-4.65,967.6,385.19
31051,301.03,0.01221,0.25,4.81,880.1,386.52
31053,303.47,0.00997,1.92,4.67,614.05,402.48
31055,304.87,0.00806,0.87,3.92,448.76,410.58
31057,306.84,0.01121,-0.75,-0.62,978.56,386.88
31059,306.67,0.0089,-0.92,4.44,892.84,399.76
31061,308.85,0.00846,-0.49,6.11,966.25,397.7
31063,307.55,0.00985,3.06,2.93,968.95,392.62
31065,309.64,0.00889,3.24,5.16,968.56,401.45
31067,307.03,0.00774,0.67,3.39,959.34,390.28
31069,304.06,0.0129,-1.82,-5.46,922.06,391.61
31071,299.33,0.01341,0.8,4.27,455.19,394.36
31073,308.51,0.00961,3.91,4.51,966.19,397.92
31075,303.37,0.01289,-1.68,-6.52,946.83,382.31
31077,299.82,0.012,0.94,3.71,515.91,396.74
31079,303.11,0.01004,-3.71,2.3,353.62,425.1
31081,302.32,0.01011,0.94,2.09,216.2,426.39
31083,309.69,0.00874,2.02,6.32,965.64,403.49
31085,306.79,0.01053,1.39,0.89,971.28,389.95
31087,308.3,0.00985,1.88,1.25,975.72,392.64
31089,302.75,0.0139,2.57,2.39,886.0,394.0
31091,304.13,0.01347,-0.14,-6.36,956.04,387.8
31093,299.88,0.01136,-1.68,2.44,336.6,403.67
31095,307.24,0.00797,-0.66,4.0,961.33,391.48
31097,306.76,0.00786,0.11,2.84,959.45,388.35
31099,307.7,0.00871,-1.41,5.14,855.97,404.01
31101,305.29,0.01263,-0.04,-3.53,954.15,392.41
31103,303.72,0.01498,1.0,-2.88,939.57,394.08
31105,302.57,0.01157,-2.75,-6.28,938.08,374.04
31107,302.99,0.01345,1.34,3.09,936.58,394.18
31109,305.9,0.00869,1.67,3.66,874.21,394.56
31111,305.51,0.01194,2.61,-0.83,961.52,391.22
31113,304.96,0.01266,1.69,-4.43,955.25,393.14
31115,298.76,0.01456,-1.05,4.24,506.33,392.03
31117,304.46,0.01311,1.18,-4.77,954.87,387.85
31119,300.61,0.0119,3.01,5.07,776.63,386.04
31121,300.75,0.01102,1.54,4.73,304.65,409.29
31123,303.19,0.01236,-2.55,-5.01,804.79,394.73
31125,301.17,0.01083,1.43,4.03,391.08,406.71
31127,306.21,0.00808,0.15,2.56,957.69,387.25
31129,306.99,0.00888,-1.12,5.6,828.12,406.93
31131,306.1,0.00838,0.43,3.11,953.28,388.41
31133,307.06,0.00739,0.19,2.84,961.94,387.63
31135,305.76,0.01234,0.15,-1.74,968.34,389.98
31137,308.62,0.00897,2.35,5.2,712.67,424.31
31139,301.81,0.01234,3.18,4.82,940.94,383.82
31141,299.91,0.01088,0.64,5.44,411.61,400.13
31143,301.67,0.01013,0.08,5.47,399.4,406.81
31145,308.95,0.00933,3.13,3.27,972.77,396.2
31147,306.86,0.00775,0.18,2.24,959.3,388.32
31149,301.84,0.01478,-0.0,2.12,869.06,395.06
31151,306.16,0.00861,-1.07,4.01,899.88,399.52
31153,305.08,0.00815,0.68,3.66,442.34,410.67
31155,304.07,0.00917,2.07,4.24,385.05,411.01
31157,303.33,0.01074,-2.95,-3.59,903.1,384.82
31159,304.2,0.00927,-0.26,4.26,882.96,390.48
31161,301.13,0.01247,-2.92,-6.9,915.61,371.85
31163,299.61,0.01227,-3.96,-0.29,328.66,407.01
31165,301.37,0.00939,-4.56,-3.93,823.15,376.63
31167,301.81,0.01094,3.26,6.14,794.48,390.13
31169,307.02,0.0085,-1.01,4.82,795.53,405.35
31171,305.0,0.01302,0.29,-5.69,952.1,394.49
31173,301.44,0.01122,0.41,4.93,774.94,392.92
31175,299.13,0.01291,-0.27,2.35,474.16,396.17
31177,304.43,0.00862,0.84,3.82,625.66,404.71
31179,301.71,0.01145,3.16,4.35,765.7,397.1
31181,307.06,0.00885,-1.55,5.72,836.23,404.31
31183,299.78,0.01236,1.63,4.09,532.46,393.84
31185,304.06,0.0093,0.27,4.26,484.92,418.12
32001,305.92,0.00531,1.04,-1.64,991.06,350.27
32003,313.29,0.00522,0.07,0.85,1004.2,389.16
32005,302.93,0.00513,0.14,-0.69,1005.72,327.53
32007,303.49,0.00634,2.42,-0.88,983.23,343.61
32009,305.92,0.00587,-0.69,1.0,1007.59,348.8
32011,303.83,0.00631,2.01,-1.12,995.8,342.98
32013,304.92,0.00548,2.23,-0.97,981.7,344.19
32015,303.95,0.00625,2.33,-1.2,994.6,343.06
32017,308.36,0.0057,1.85,-0.11,1011.92,360.9
32019,305.12,0.00535,-0.93,-1.09,995.51,343.71
32021,304.19,0.00593,-0.83,-1.36,1000.64,341.95
32023,306.28,0.00548,1.8,0.82,1006.13,349.29
32027,305.76,0.00542,2.76,-0.02,987.35,347.69
32029,304.48,0.00503,0.5,-0.07,997.67,337.71
32031,303.27,0.00605,1.46,-0.69,987.28,336.17
32033,303.25,0.00611,1.81,-0.97,977.14,340.95
32510,303.06,0.00491,1.1,0.92,1005.52,325.3
33001,299.01,0.01797,-2.19,5.84,616.26,417.74
33003,298.09,0.01758,-2.85,4.71,379.51,425.75
33005,297.94,0.01779,-3.22,5.4,566.67,419.59
33007,298.65,0.01559,-2.69,5.97,672.18,392.48
33009,298.29,0.01709,-2.84,6.11,662.87,405.43
33011,297.61,0.01805,-2.42,5.85,348.3,432.88
33013,298.63,0.01824,-2.46,5.89,611.85,417.01
33015,298.72,0.0178,-2.93,5.55,438.82,428.8
33017,298.97,0.01806,-3.02,5.19,498.79,429.22
33019,299.67,0.01692,-2.36,6.37,783.07,396.55
34001,297.33,0.01778,-2.71,4.6,165.34,424.4
34003,298.32,0.01782,-0.96,5.15,230.25,420.3
34005,298.71,0.0181,-1.83,5.31,382.66,423.49
34007,298.53,0.01801,-1.93,5.85,267.84,428.22
34009,296.9,0.01778,-3.42,4.13,155.02,432.46
34011,297.54,0.01798,-2.88,5.18,280.3,414.94
34013,298.53,0.01768,-1.08,5.02,258.08,418.9
34015,298.38,0.01819,-2.47,5.45,350.4,423.14
34017,298.91,0.01762,-1.03,4.35,243.66,420.31
34019,297.88,0.01839,-1.53,3.66,286.95,434.09
34021,298.86,0.01824,-1.55,4.46,509.68,419.3
34023,298.34,0.01769,-1.12,4.67,206.9,426.32
34025,297.98,0.01756,-1.78,5.42,296.79,415.68
34027,297.16,0.0179,-1.22,4.21,235.32,426.67
34029,297.44,0.01732,-1.97,5.38,216.67,423.17
34031,297.33,0.01786,-0.95,4.41,210.84,424.43
34033,298.26,0.01824,-3.02,5.33,347.39,417.73
34035,298.06,0.0181,-1.51,4.47,210.38,430.7
34037,297.2,0.01782,-0.58,3.97,300.44,416.94
34039,298.57,0.01759,-1.03,4.93,188.9,429.79
34041,297.39,0.01814,-1.18,3.31,240.36,426.63
35001,302.17,0.0105,1.05,0.26,1023.69,358.05
35003,300.19,0.00988,2.64,-2.79,914.4,352.32
35005,306.9,0.00818,0.29,5.31,860.59,395.54
35006,301.29,0.00947,0.54,-3.04,1028.13,348.36
35007,301.01,0.01031,0.38,0.22,862.67,364.67
35009,306.86,0.00846,4.87,4.18,996.87,383.9
35011,307.1,0.00841,2.78,5.04,1011.26,382.5
35013,308.11,0.00824,0.5,2.96,1035.88,383.57
35015,307.99,0.00809,-1.91,5.04,951.68,394.59
35017,304.65,0.00968,2.65,-0.8,1026.09,369.51
35019,306.31,0.00929,4.22,2.41,974.12,382.6
35021,306.48,0.00981,4.22,4.2,967.84,382.7
35023,307.65,0.00949,0.93,-1.54,1034.51,385.97
35025,305.55,0.00833,-0.16,4.19,456.28,421.28
35027,303.88,0.00869,2.51,1.76,847.05,382.88
35028,298.62,0.01074,1.03,0.71,681.32,362.56
35029,308.29,0.00798,-0.13,1.83,1037.69,382.96
35031,301.33,0.00967,2.11,-2.38,1020.35,349.2
35033,300.02,0.01054,1.38,0.41,713.1,365.53
35035,305.5,0.00841,2.0,2.84,1011.07,373.78
35037,307.3,0.00856,5.33,4.85,1011.9,382.34
35039,299.59,0.01022,3.43,-1.79,919.61,348.24
35041,306.68,0.00858,3.4,4.55,783.88,408.37
35043,300.48,0.01071,2.65,-0.53,951.35,355.59
35045,303.43,0.0102,2.85,-1.2,971.03,364.91
35047,303.23,0.0102,3.25,1.64,710.66,382.86
35049,300.86,0.01002,3.09,-1.31,930.1,355.24
35051,305.38,0.00926,1.46,1.52,1000.84,377.53
35053,302.59,0.01021,1.31,-0.81,830.46,379.86
35055,297.97,0.00977,1.77,-1.73,958.91,335.3
35057,302.42,0.00958,3.8,-0.33,1024.08,358.02
35059,306.06,0.00943,2.05,2.93,930.0,381.0
35061,303.15,0.01047,0.58,-0.5,1018.88,367.62
36001,296.69,0.01739,-1.44,3.86,90.82,418.93
36003,296.77,0.01614,1.74,0.05,446.65,403.25
36005,298.92,0.01743,-1.21,5.28,252.97,418.39
36007,299.63,0.01548,1.71,4.35,661.11,405.03
36009,297.61,0.01531,2.88,-0.94,699.57,392.39
36011,296.11,0.01586,1.25,2.33,464.11,406.03
36013,293.56,0.01374,3.22,0.21,699.06,379.7
36015,298.06,0.01612,0.81,2.51,704.0,392.01
36017,299.37,0.01573,1.33,4.64,700.71,403.6
36019,297.88,0.0169,-1.05,4.56,241.08,418.49
36021,297.86,0.01804,-1.06,4.41,256.48,421.24
36023,297.47,0.01641,2.23,3.7,390.31,415.01
36025,298.23,0.01574,0.49,4.72,730.56,389.11
36027,297.72,0.01818,-1.35,4.28,255.84,426.27
36029,294.37,0.01383,2.85,0.62,703.23,389.07
36031,296.34,0.01665,-0.57,4.7,435.65,402.73
36033,297.59,0.01699,-0.19,4.98,413.92,408.82
36035,297.03,0.0175,-2.44,3.18,261.72,418.12
36037,297.37,0.01547,3.86,0.53,622.63,405.68
36039,296.54,0.01703,-0.34,4.16,384.3,402.04
36041,296.36,0.0165,-0.18,4.34,416.03,405.53
36043,297.92,0.01664,0.29,3.86,566.21,405.38
36045,295.39,0.01535,3.43,2.43,513.4,404.86
36047,298.27,0.01754,-1.71,4.3,279.63,414.16
36049,297.63,0.01729,1.0,3.85,481.59,418.77
36051,297.32,0.01599,3.41,-1.26,373.85,406.74
36053,299.11,0.01662,1.84,3.73,549.42,411.99
36055,292.33,0.01316,3.76,0.1,376.85,396.01
36057,298.16,0.01754,-1.89,2.95,211.45,421.13
36059,297.49,0.01744,-0.96,6.41,292.59,420.73
36061,298.96,0.01757,-1.06,4.6,248.54,418.36
36063,292.97,0.01257,2.71,2.03,411.72,394.59
36065,298.8,0.01683,0.61,2.64,487.72,411.68
36067,296.13,0.01633,2.95,3.02,104.08,419.81
36069,297.54,0.01678,4.2,-1.62,530.21,404.6
36071,297.45,0.01778,-0.62,4.18,258.58,418.03
36073,292.66,0.01286,4.05,1.12,580.25,393.03
36075,295.62,0.01561,2.45,1.74,310.47,414.46
36077,298.45,0.01595,-0.06,4.84,586.27,400.6
36079,297.09,0.018,-1.16,3.89,179.65,431.66
36081,297.37,0.01684,-1.64,5.82,295.94,411.82
36083,298.1,0.01806,-0.68,5.5,399.31,412.4
36085,298.22,0.0177,-1.29,4.42,197.42,422.57
36087,297.6,0.01805,-0.99,4.98,217.23,427.88
36089,298.63,0.01762,1.28,3.65,425.91,416.85
36091,296.86,0.01771,-1.27,4.79,220.01,416.38
36093,296.79,0.01748,-2.26,3.47,65.9,420.64
36095,296.47,0.01641,-0.38,3.77,292.89,405.0
36097,298.08,0.01594,1.09,3.27,781.12,387.37
36099,299.29,0.01659,1.1,2.13,671.01,407.2
36101,297.65,0.01608,1.64,1.87,585.2,395.14
36103,296.75,0.01722,-1.76,6.89,263.71,426.53
36105,296.41,0.01739,-1.1,3.9,202.28,421.06
36107,298.06,0.01605,2.24,3.95,420.08,415.94
36109,298.4,0.01606,2.13,4.07,715.82,399.08
36111,297.02,0.01749,-0.6,4.4,262.04,414.25
36113,296.8,0.0172,-1.2,5.14,239.32,414.49
36115,298.42,0.01814,-0.12,5.78,315.54,415.39
36117,292.27,0.01352,3.99,-0.08,296.77,406.47
36119,297.93,0.01809,-0.99,4.9,224.74,428.17
36121,297.21,0.01546,3.56,-0.31,678.86,390.41
36123,299.59,0.01614,2.53,1.39,797.62,396.11
37001,302.68,0.01438,-0.62,0.82,894.54,400.43
37003,298.59,0.01669,1.25,-0.09,479.7,403.17
37005,295.17,0.0157,1.01,0.74,198.45,404.14
37007,302.64,0.01617,1.87,-0.02,740.54,414.57
37009,295.73,0.01449,2.05,-1.52,647.13,372.34
37011,296.16,0.01417,1.92,-1.74,845.62,370.01
37013,299.45,0.01944,-1.62,3.45,148.07,435.63
37015,298.87,0.01891,-2.14,1.95,213.58,425.26
37017,302.6,0.01808,-0.23,1.46,734.68,423.75
37019,301.67,0.01842,0.56,3.75,685.69,418.46
37021,298.13,0.01448,2.84,-3.06,897.39,373.81
37023,299.7,0.01568,-0.27,-0.41,886.15,389.6
37025,300.03,0.01699,1.68,-0.81,444.89,412.64
37027,299.35,0.01584,-0.45,0.35,881.15,387.57
37029,298.39,0.01864,-0.94,2.31,235.67,420.56
37031,299.78,0.02005,-2.43,9.3,358.86,436.49
37033,302.3,0.01474,-0.75,1.02,891.62,398.73
37035,299.52,0.01666,1.12,-1.04,651.08,403.54
37037,302.47,0.01506,-0.39,0.71,795.31,408.93
37039,300.14,0.01408,1.98,-2.78,944.75,378.87
37041,298.88,0.01898,-1.17,2.04,265.02,427.98
37043,299.6,0.01398,2.38,-1.66,946.5,374.01
37045,300.27,0.01648,0.56,-1.21,889.21,394.82
37047,302.11,0.01866,-0.26,2.13,824.59,416.7
37049,299.52,0.01977,0.11,3.99,217.48,439.02
37051,304.35,0.01529,0.14,0.41,869.89,414.02
37053,297.82,0.01821,-1.59,3.52,205.39,419.02
37055,298.55,0.01906,-1.35,6.19,386.82,423.53
37057,300.09,0.01658,0.31,0.36,392.55,413.71
37059,300.71,0.01598,0.03,-0.53,528.77,409.8
37061,300.6,0.0183,-1.42,-1.15,499.5,416.44
37063,302.27,0.01479,-0.97,0.28,790.89,409.75
37065,298.31,0.01772,-0.09,-0.22,383.21,414.67
37067,300.67,0.0153,-0.18,-0.37,404.01,413.51
37069,301.45,0.01544,-2.0,-0.58,773.31,400.81
37071,300.45,0.01661,1.12,-0.87,835.13,402.46
37073,298.14,0.018,-1.01,0.24,272.63,415.91
37075,298.31,0.01401,1.62,-3.67,946.67,367.92
37077,301.7,0.01453,-1.92,-0.12,892.1,391.77
37079,298.99,0.01797,-1.09,-1.44,484.01,408.22
37081,302.29,0.01429,-0.6,0.78,855.94,400.92
37083,298.7,0.01717,-1.95,0.38,529.14,411.81
37085,303.74,0.01512,-0.57,0.69,886.32,409.83
37087,294.52,0.01432,1.47,-2.53,628.21,371.1
37089,300.04,0.01385,1.38,-2.52,927.52,380.51
37091,298.4,0.01755,-1.78,1.0,232.56,419.09
37093,304.26,0.01403,-0.11,0.65,895.75,407.53
37095,299.08,0.01934,-1.77,7.24,313.6,425.6
37097,299.66,0.01632,1.22,-0.72,453.49,407.29
37099,297.28,0.0142,1.69,-1.68,903.64,368.03
37101,302.57,0.01572,-1.57,-0.82,768.91,413.83
37103,299.2,0.01949,1.11,0.13,250.18,429.93
37105,303.45,0.01525,-0.07,0.29,892.16,408.63
37107,298.95,0.01823,-0.52,-2.51,390.68,411.31
37109,299.81,0.0169,1.31,-1.34,764.15,403.57
37111,299.54,0.015,-0.13,-0.24,878.04,384.99
37113,298.52,0.01393,1.95,-2.68,943.9,367.69
37115,296.05,0.01444,3.78,-1.77,767.65,372.31
37117,298.95,0.0194,-1.59,2.98,216.65,426.18
37119,301.25,0.01616,0.95,-1.07,722.1,408.58
37121,296.54,0.01373,3.06,-2.69,694.34,389.95
37123,302.74,0.01552,1.17,0.61,830.8,410.45
37125,303.69,0.01463,-0.16,0.4,895.19,407.41
37127,300.11,0.01663,-3.23,-0.57,713.81,403.54
37129,300.96,0.01958,0.87,5.31,598.21,423.38
37131,298.28,0.01691,-2.28,0.94,239.37,423.98
